fecha_uso;Qhora;OD;EO;ED;LINEA ORIGEN;LINEA DESTINO;t_exp
2024;13:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;5.68
2024;16:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.46
2024;10:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.49
2024;10:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;6.8
2024;9:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;2.85
2024;12:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;4.14
2024;21:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;12.21
2024;12:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;6.63
2024;17:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;7.56
2024;13:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;7.61
2024;11:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;8.44
2024;21:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.63
2024;12:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;5.3
2024;5:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;29.29
2024;9:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.55
2024;13:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;5.68
2024;13:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;9.14
2024;14:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;2.92
2024;22:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;3.51
2024;13:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;9.96
2024;10:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.33
2024;10:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.24
2024;12:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;11.07
2024;15:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.49
2024;14:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;7.43
2024;15:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;6.17
2024;4:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;12.68
2024;14:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.55
2024;10:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;11.89
2024;17:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;10.27
2024;7:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;24.7
2024;8:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;2.73
2024;5:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;43.56
2024;9:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;11.87
2024;8:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;15.43
2024;6:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;33.09
2024;13:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;12.06
2024;21:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.86
2024;10:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;5.35
2024;16:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.46
2024;12:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;1.4
2024;6:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;30.42
2024;20:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;9.64
2024;20:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;13.35
2024;17:00:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;6.25
2024;17:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;5.55
2024;4:30:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;14.88
2024;20:15:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;9.17
2024;5:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;19.35
2024;19:45:00;UNIVERSIDAD-AGUACATALA;UNIVERSIDAD;AGUACATALA;A;A;10.67
2024;10:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.49
2024;14:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.5
2024;7:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.31
2024;11:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.48
2024;8:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.87
2024;9:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.41
2024;17:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.47
2024;12:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.33
2024;7:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.29
2024;7:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.61
2024;20:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.67
2024;5:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.26
2024;10:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;6.22
2024;16:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.46
2024;13:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.41
2024;8:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.73
2024;8:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.42
2024;15:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.87
2024;5:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.22
2024;16:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.44
2024;21:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.6
2024;5:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.19
2024;20:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.52
2024;18:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.67
2024;12:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.78
2024;12:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.39
2024;17:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.51
2024;14:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.55
2024;20:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.6
2024;5:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.14
2024;18:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.41
2024;8:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;5.13
2024;11:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;2.8
2024;17:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.36
2024;8:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;5.71
2024;9:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.55
2024;8:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.37
2024;22:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.67
2024;10:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;4.08
2024;17:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.55
2024;6:00:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.17
2024;13:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;4.27
2024;6:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;7.29
2024;18:45:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.49
2024;13:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.42
2024;4:30:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.25
2024;7:15:00;UNIVERSIDAD-ALPUJARRA;UNIVERSIDAD;ALPUJARRA;A;A;1.29
2024;18:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.41
2024;17:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;7.34
2024;5:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;41.65
2024;6:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;33.09
2024;11:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.96
2024;7:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;16.88
2024;12:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.26
2024;8:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;12.85
2024;4:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.65
2024;19:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.53
2024;20:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;6.67
2024;9:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.67
2024;20:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.21
2024;16:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.9
2024;19:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.04
2024;11:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;7.43
2024;10:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.95
2024;11:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.05
2024;15:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.45
2024;15:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;10.51
2024;13:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.5
2024;13:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;8.54
2024;10:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.46
2024;7:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;19.81
2024;9:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;6.52
2024;11:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.8
2024;14:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.92
2024;8:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.44
2024;22:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.51
2024;22:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.67
2024;5:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;29.01
2024;9:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.61
2024;21:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.75
2024;10:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.67
2024;14:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.55
2024;8:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.58
2024;13:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.42
2024;21:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.88
2024;13:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;9.14
2024;19:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.42
2024;17:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;16.66
2024;11:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.61
2024;19:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;10.67
2024;16:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;7.39
2024;14:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.4
2024;15:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;7.72
2024;9:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.09
2024;10:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.44
2024;5:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.63
2024;16:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;9.42
2024;12:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.85
2024;19:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;20.14
2024;7:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;18.09
2024;17:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.66
2024;6:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;36.47
2024;12:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4
2024;9:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.48
2024;13:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;15.22
2024;15:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.87
2024;9:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.91
2024;10:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.08
2024;15:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.6
2024;11:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.42
2024;16:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;15.56
2024;14:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.46
2024;15:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.49
2024;21:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.77
2024;17:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.55
2024;5:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;30.61
2024;13:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.51
2024;18:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;18.99
2024;20:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;16.83
2024;18:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;18.46
2024;13:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.68
2024;13:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.41
2024;22:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.49
2024;16:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.46
2024;18:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;14.96
2024;10:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.49
2024;7:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.31
2024;20:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;10.76
2024;12:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.55
2024;8:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;14.26
2024;12:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;6.76
2024;8:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;8.18
2024;8:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.1
2024;22:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;3.86
2024;20:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.52
2024;18:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;13.37
2024;12:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.14
2024;21:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.86
2024;6:15:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;53.13
2024;12:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;2.71
2024;7:00:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;19.49
2024;4:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;10.38
2024;17:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;10.58
2024;6:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;20.71
2024;11:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;4.19
2024;17:30:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;1.36
2024;8:45:00;UNIVERSIDAD-AYURA;UNIVERSIDAD;AYURA;A;A;5.76
2024;17:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;24.94
2024;6:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;23.13
2024;10:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;6.8
2024;11:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;3.05
2024;14:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.45
2024;13:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;4.56
2024;12:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;5.3
2024;7:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;5.29
2024;7:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;10.33
2024;10:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;5.95
2024;20:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;32.18
2024;16:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;35.42
2024;9:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;4.26
2024;12:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.78
2024;9:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;7.83
2024;21:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;11.12
2024;14:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.96
2024;10:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;4.98
2024;4:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;3.46
2024;13:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;6.08
2024;10:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;10.88
2024;19:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;40.28
2024;14:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.93
2024;6:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;10.63
2024;10:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;5.35
2024;9:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.55
2024;16:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;23.71
2024;15:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.49
2024;17:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.93
2024;8:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;4.32
2024;8:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;8.55
2024;11:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.81
2024;22:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.75
2024;19:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;36.66
2024;19:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;28.98
2024;9:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.41
2024;12:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;8.32
2024;7:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.29
2024;15:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;18.03
2024;10:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;10.7
2024;11:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.96
2024;17:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;34.73
2024;22:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;10.46
2024;18:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;28.5
2024;6:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;12.19
2024;11:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.8
2024;5:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;12.95
2024;6:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.2
2024;14:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;13.23
2024;20:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;33.72
2024;19:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;18.31
2024;20:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;26.66
2024;9:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;3.9
2024;16:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.46
2024;15:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;23.79
2024;13:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;9.96
2024;21:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;20.9
2024;11:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;5.94
2024;12:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.71
2024;22:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;3.33
2024;21:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;20.5
2024;22:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;13.48
2024;18:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;45.47
2024;15:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;14.34
2024;16:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;16.2
2024;8:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.87
2024;18:30:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;46.54
2024;13:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;15.67
2024;9:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.97
2024;11:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;9.84
2024;13:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;2.84
2024;9:45:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;1.48
2024;8:00:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;12.28
2024;14:15:00;UNIVERSIDAD-BELLO;UNIVERSIDAD;BELLO;A;A;16.35
